,iso_country,coords,name,type,municipality,coords_lon,coords_lat,latlong,display_str
11714,AU,"131.4085, -13.972167",Gypsy Springs - African Mahogany HLS,heliport,,131.4085,-13.972167,"[-13.972167, 131.4085]",Gypsy Springs - African Mahogany HLS |  | heliport
11715,AU,"132.270895, -14.440093",Katherine Hospital Helipad,heliport,KATHERINE,132.270895,-14.440093,"[-14.440093, 132.270895]",Katherine Hospital Helipad | KATHERINE | heliport
11716,AU,"151.745833, -32.401167",Dungog Hospital Helipad,heliport,DUNGOG,151.745833,-32.401167,"[-32.401167, 151.745833]",Dungog Hospital Helipad | DUNGOG | heliport
11717,AU,"150.717167, -34.2185",Appin West Colliery Heliport,heliport,DOUGLAS_PARK,150.717167,-34.2185,"[-34.2185, 150.717167]",Appin West Colliery Heliport | DOUGLAS_PARK | heliport
11718,AU,"150.811172, -33.829553",Aussies - Austral Bricks Helicopter landing Site,heliport,HORSLEY_PARK,150.811172,-33.829553,"[-33.829553, 150.811172]",Aussies - Austral Bricks Helicopter landing Site | HORSLEY_PARK | heliport
11719,AU,"149.065167, -30.951667","Baradine Oval Helicopter landing Site,",heliport,BARADINE,149.065167,-30.951667,"[-30.951667, 149.065167]","Baradine Oval Helicopter landing Site, | BARADINE | heliport"
11720,AU,"152.104758, -26.889483",Blackbutt Helicopter Landing Site,heliport,BLACKBUTT,152.104758,-26.889483,"[-26.889483, 152.104758]",Blackbutt Helicopter Landing Site | BLACKBUTT | heliport
11721,AU,"150.141199, -30.631302",Boggabri Coal Homestead Helipad,heliport,BOGGABRI,150.141199,-30.631302,"[-30.631302, 150.141199]",Boggabri Coal Homestead Helipad | BOGGABRI | heliport
11722,AU,"150.990617, -33.744812",Baulkham Hills Private Hospital Helicopter Landing Site,heliport,BAULKHAM_HILLS,150.990617,-33.744812,"[-33.744812, 150.990617]",Baulkham Hills Private Hospital Helicopter Landing Site | BAULKHAM_HILLS | heliport
11723,AU,"150.512041, -24.393576",Biloela Sports Field Helicopter Landing Site,heliport,BILOELA,150.512041,-24.393576,"[-24.393576, 150.512041]",Biloela Sports Field Helicopter Landing Site | BILOELA | heliport
11724,AU,"130.804757, -13.126329",LNP Florence Buley Rd Intersection Helicopter Landing Site,heliport,LITCHFIELD_NATIONAL_PARK,130.804757,-13.126329,"[-13.126329, 130.804757]",LNP Florence Buley Rd Intersection Helicopter Landing Site | LITCHFIELD_NATIONAL_PARK | heliport
11725,AU,"130.784651, -13.096857",LNP Florence Falls Campground Helicopter Landing Site,heliport,LITCHFIELD_NATIONAL_PARK,130.784651,-13.096857,"[-13.096857, 130.784651]",LNP Florence Falls Campground Helicopter Landing Site | LITCHFIELD_NATIONAL_PARK | heliport
11726,AU,"130.754707, -13.206691",LNP Lost City Gravel Pit Helicopter Landing Site,heliport,LITCHFIELD_NATIONAL_PARK,130.754707,-13.206691,"[-13.206691, 130.754707]",LNP Lost City Gravel Pit Helicopter Landing Site | LITCHFIELD_NATIONAL_PARK | heliport
11727,AU,"130.732069, -13.255235",LNP Sandy Creek Falls Helicopter Landing Site,heliport,LITCHFIELD_NATIONAL_PARK,130.732069,-13.255235,"[-13.255235, 130.732069]",LNP Sandy Creek Falls Helicopter Landing Site | LITCHFIELD_NATIONAL_PARK | heliport
11728,AU,"130.84484, -13.10344",LNP Termite Mounds Carpark Helicopter Landing Site,heliport,LITCHFIELD_NATIONAL_PARK,130.84484,-13.10344,"[-13.10344, 130.84484]",LNP Termite Mounds Carpark Helicopter Landing Site | LITCHFIELD_NATIONAL_PARK | heliport
11729,AU,"130.713733, -13.20268",LNP Tolmer Falls Carpark Helicopter Landing Site,heliport,LITCHFIELD_NATIONAL_PARK,130.713733,-13.20268,"[-13.20268, 130.713733]",LNP Tolmer Falls Carpark Helicopter Landing Site | LITCHFIELD_NATIONAL_PARK | heliport
11730,AU,"130.692571, -13.080815",LNP Walker Creek Ranger Station Helicopter Landing Site,heliport,LITCHFIELD_NATIONAL_PARK,130.692571,-13.080815,"[-13.080815, 130.692571]",LNP Walker Creek Ranger Station Helicopter Landing Site | LITCHFIELD_NATIONAL_PARK | heliport
11731,AU,"130.68168, -13.162404",LNP Wangi Carpark Helicopter Landing Site,heliport,LITCHFIELD_NATIONAL_PARK,130.68168,-13.162404,"[-13.162404, 130.68168]",LNP Wangi Carpark Helicopter Landing Site | LITCHFIELD_NATIONAL_PARK | heliport
11732,AU,"130.891778, -11.763743",Pickertaramoor Oval Helicopter Landing Site,heliport,PICKERTARAMOOR,130.891778,-11.763743,"[-11.763743, 130.891778]",Pickertaramoor Oval Helicopter Landing Site | PICKERTARAMOOR | heliport
11733,AU,"149.068833, -35.670667",Caloola Farm Top Naas Valley Helicopter Landing Site,heliport,CANBERRA,149.068833,-35.670667,"[-35.670667, 149.068833]",Caloola Farm Top Naas Valley Helicopter Landing Site | CANBERRA | heliport
11734,AU,"149.285059, -35.495181",Canberra Training Area C30 Helicopter Landing Site,heliport,CANBERRA,149.285059,-35.495181,"[-35.495181, 149.285059]",Canberra Training Area C30 Helicopter Landing Site | CANBERRA | heliport
11735,AU,"150.098981, -33.352098",Angus Place Colliery Heliport,heliport,LIDSDALE,150.098981,-33.352098,"[-33.352098, 150.098981]",Angus Place Colliery Heliport | LIDSDALE | heliport
11736,AU,"151.023045, -33.926981",Bankstown - City Sports Complex HLS,heliport,BANKSTOWN,151.023045,-33.926981,"[-33.926981, 151.023045]",Bankstown - City Sports Complex HLS | BANKSTOWN | heliport
11737,AU,"152.203333, -32.4055",Bulahdelah Showground Helicopter Landing Site,heliport,BULAHDELAH,152.203333,-32.4055,"[-32.4055, 152.203333]",Bulahdelah Showground Helicopter Landing Site | BULAHDELAH | heliport
11738,AU,"148.261292, -22.039842",Poitrel Mine Helicopter Landing Site,heliport,MORANBAH,148.261292,-22.039842,"[-22.039842, 148.261292]",Poitrel Mine Helicopter Landing Site | MORANBAH | heliport
11739,AU,"148.333417, -36.434153",Charlotte Pass Medical Centre HLS,heliport,CHARLOTTE_PASS,148.333417,-36.434153,"[-36.434153, 148.333417]",Charlotte Pass Medical Centre HLS | CHARLOTTE_PASS | heliport
11740,AU,"150.1955, -35.721",Batemans Bay ALT Hanging Rock HLS,heliport,BATEMANS_BAY,150.1955,-35.721,"[-35.721, 150.1955]",Batemans Bay ALT Hanging Rock HLS | BATEMANS_BAY | heliport
11741,AU,"150.172621, -35.708915",Batemans Bay Mackay Park HLS,heliport,BATEMANS_BAY,150.172621,-35.708915,"[-35.708915, 150.172621]",Batemans Bay Mackay Park HLS | BATEMANS_BAY | heliport
11742,AU,"149.574115, -33.407196",Bathurst Hospital Alternate (Victoria Park) Helipad,heliport,BATHURST,149.574115,-33.407196,"[-33.407196, 149.574115]",Bathurst Hospital Alternate (Victoria Park) Helipad | BATHURST | heliport
11743,AU,"148.377333, -35.939833",Cabramurra Helicopter Landing Site,heliport,CABRAMURRA,148.377333,-35.939833,"[-35.939833, 148.377333]",Cabramurra Helicopter Landing Site | CABRAMURRA | heliport
11744,AU,"149.000842, -33.44435",Cadia Mine(Ridgeway) Helicopter Landing Site,heliport,CADIA_MINE,149.000842,-33.44435,"[-33.44435, 149.000842]",Cadia Mine(Ridgeway) Helicopter Landing Site | CADIA_MINE | heliport
11745,AU,"150.691285, -34.05324",Camden - Onslow Park HLS,heliport,CAMDEN,150.691285,-34.05324,"[-34.05324, 150.691285]",Camden - Onslow Park HLS | CAMDEN | heliport
11746,AU,"142.1490020751953, -12.145600318908691",Agnew Airport,small_airport,AGNEW,142.1490020751953,-12.145600318908691,"[-12.145600318908691, 142.1490020751953]",Agnew Airport | AGNEW | small_airport
11747,AU,"136.07899475097656, -19.290800094604492",Alroy Downs Airport,small_airport,ALROY_DOWNS,136.07899475097656,-19.290800094604492,"[-19.290800094604492, 136.07899475097656]",Alroy Downs Airport | ALROY_DOWNS | small_airport
11748,AU,"136.227005005, -13.19810009",Baniyala Airport,small_airport,BANIYALA,136.227005005,-13.19810009,"[-13.19810009, 136.227005005]",Baniyala Airport | BANIYALA | small_airport
11749,AU,"130.96200561523438, -15.548299789428711",Coolibah Airport,small_airport,COOLIBAH,130.96200561523438,-15.548299789428711,"[-15.548299789428711, 130.96200561523438]",Coolibah Airport | COOLIBAH | small_airport
11750,AU,"132.29600524902344, -31.894399642944336",Coorabie Airport,small_airport,COORABIE,132.29600524902344,-31.894399642944336,"[-31.894399642944336, 132.29600524902344]",Coorabie Airport | COORABIE | small_airport
11751,AU,"128.53399658203125, -15.501899719238281",Carlton Hill Airport,small_airport,CARLTON_HILL,128.53399658203125,-15.501899719238281,"[-15.501899719238281, 128.53399658203125]",Carlton Hill Airport | CARLTON_HILL | small_airport
11752,AU,"135.91600036621094, -17.947999954223633",Cresswell Downs Airport,small_airport,CRESSWELL_DOWNS,135.91600036621094,-17.947999954223633,"[-17.947999954223633, 135.91600036621094]",Cresswell Downs Airport | CRESSWELL_DOWNS | small_airport
11753,AU,"141.14500427246094, -23.761699676513672",Diamantina Lakes Airport,small_airport,DIAMANTINA_LAKES,141.14500427246094,-23.761699676513672,"[-23.761699676513672, 141.14500427246094]",Diamantina Lakes Airport | DIAMANTINA_LAKES | small_airport
11754,AU,"148.88099670410156, -20.059999465942383",Hayman Island Resort Seaplane Base,seaplane_base,HAYMAN_ISLAND,148.88099670410156,-20.059999465942383,"[-20.059999465942383, 148.88099670410156]",Hayman Island Resort Seaplane Base | HAYMAN_ISLAND | seaplane_base
11755,AU,"145.21499633789062, -15.685799598693848",Helenvale Airport,small_airport,HELENVALE,145.21499633789062,-15.685799598693848,"[-15.685799598693848, 145.21499633789062]",Helenvale Airport | HELENVALE | small_airport
11756,AU,"124.3550033569336, -17.39780044555664",Kimberley Downs Airport,small_airport,KIMBERLEY_DOWNS,124.3550033569336,-17.39780044555664,"[-17.39780044555664, 124.3550033569336]",Kimberley Downs Airport | KIMBERLEY_DOWNS | small_airport
11757,AU,"133.29200744628906, -25.84280014038086",Kulgera Airport,small_airport,KULGERA,133.29200744628906,-25.84280014038086,"[-25.84280014038086, 133.29200744628906]",Kulgera Airport | KULGERA | small_airport
11758,AU,"141.886002, -17.328899",Miranda Downs Airport,small_airport,MIRANDA_DOWNS,141.886002,-17.328899,"[-17.328899, 141.886002]",Miranda Downs Airport | MIRANDA_DOWNS | small_airport
11759,AU,"124.27200317382812, -18.12470054626465",Camballin Airport,small_airport,MYROODAH,124.27200317382812,-18.12470054626465,"[-18.12470054626465, 124.27200317382812]",Camballin Airport | MYROODAH | small_airport
11760,AU,"153.31500244141, -24.959400177002",Orchid Beach Airport,small_airport,ORCHID_BEACH,153.31500244141,-24.959400177002,"[-24.959400177002, 153.31500244141]",Orchid Beach Airport | ORCHID_BEACH | small_airport
11761,AU,"130.091003418, -14.144200325",Peppimenarti Airport,small_airport,PEPPIMENARTI,130.091003418,-14.144200325,"[-14.144200325, 130.091003418]",Peppimenarti Airport | PEPPIMENARTI | small_airport
11762,AU,"135.2010040283203, -18.95330047607422",Rockhampton Downs Airport,small_airport,ROCKHAMPTON_DOWNS,135.2010040283203,-18.95330047607422,"[-18.95330047607422, 135.2010040283203]",Rockhampton Downs Airport | ROCKHAMPTON_DOWNS | small_airport
11763,AU,"128.1739959716797, -19.166400909423828",Sturt Creek Airport,small_airport,STURT_CREEK,128.1739959716797,-19.166400909423828,"[-19.166400909423828, 128.1739959716797]",Sturt Creek Airport | STURT_CREEK | small_airport
11764,AU,"119.36199951171875, -21.510299682617188",Shaw River Airport,small_airport,SHAW_RIVER,119.36199951171875,-21.510299682617188,"[-21.510299682617188, 119.36199951171875]",Shaw River Airport | SHAW_RIVER | small_airport
11765,AU,"117.869003296, -22.746000289900003",Tom Price Airport,small_airport,TOM_PRICE,117.869003296,-22.746000289900003,"[-22.746000289900003, 117.869003296]",Tom Price Airport | TOM_PRICE | small_airport
11766,AU,"143.75, -17.363300323486328",Torwood Airport,small_airport,TORWOOD,143.75,-17.363300323486328,"[-17.363300323486328, 143.75]",Torwood Airport | TORWOOD | small_airport
11767,AU,"127.66999816894531, -17.78689956665039",Springvale Airport,small_airport,SPRINGVALE,127.66999816894531,-17.78689956665039,"[-17.78689956665039, 127.66999816894531]",Springvale Airport | SPRINGVALE | small_airport
12178,AU,"136.201666667, -13.780833333299999",Milyakburra Airport,small_airport,BICKERTON_ISLAND,136.201666667,-13.780833333299999,"[-13.780833333299999, 136.201666667]",Milyakburra Airport | BICKERTON_ISLAND | small_airport
12346,AU,"141.562777778, -23.3638888889",Brighton Downs Airport,small_airport,,141.562777778,-23.3638888889,"[-23.3638888889, 141.562777778]",Brighton Downs Airport |  | small_airport
14608,AU,"125.537777778, -18.917777777800005",Cherrabun Airport,small_airport,,125.537777778,-18.917777777800005,"[-18.917777777800005, 125.537777778]",Cherrabun Airport |  | small_airport
17610,AU,"135.50599670410156, -26.429000854492188",Dalhousie Airport,small_airport,,135.50599670410156,-26.429000854492188,"[-26.429000854492188, 135.50599670410156]",Dalhousie Airport |  | small_airport
22057,AU,"125.7873, -18.1321",Fossil Downs Airport,small_airport,FOSSIL_DOWNS_STATION,125.7873,-18.1321,"[-18.1321, 125.7873]",Fossil Downs Airport | FOSSIL_DOWNS_STATION | small_airport
24244,AU,"151.911416, -23.441765",Heron Island Helipad,heliport,HERON_ISLAND,151.911416,-23.441765,"[-23.441765, 151.911416]",Heron Island Helipad | HERON_ISLAND | heliport
27997,AU,"139.2785, -24.3388",Kamaran Downs Airport,small_airport,KAMARAN_DOWNS,139.2785,-24.3388,"[-24.3388, 139.2785]",Kamaran Downs Airport | KAMARAN_DOWNS | small_airport
32093,AU,"151.3234, -33.5871",Palm Beach Seaplane Base,seaplane_base,SYDNEY,151.3234,-33.5871,"[-33.5871, 151.3234]",Palm Beach Seaplane Base | SYDNEY | seaplane_base
32160,AU,"126.743, -17.6128",Lansdowne Airport,small_airport,LANSDOWNE_STATION,126.743,-17.6128,"[-17.6128, 126.743]",Lansdowne Airport | LANSDOWNE_STATION | small_airport
32819,AU,"127.619, -20.1089",Mulan Airport,small_airport,LAKE_GREGORY,127.619,-20.1089,"[-20.1089, 127.619]",Mulan Airport | LAKE_GREGORY | small_airport
32858,AU,"153.10499572753906, -27.70829963684082",Logan Reserve Airport,small_airport,,153.10499572753906,-27.70829963684082,"[-27.70829963684082, 153.10499572753906]",Logan Reserve Airport |  | small_airport
33294,AU,"128.594, -16.661",Lissadell Airport,small_airport,LISSADELL_STATION,128.594,-16.661,"[-16.661, 128.594]",Lissadell Airport | LISSADELL_STATION | small_airport
33803,AU,"146.396169662, -41.235188030699994",Latrobe Airport,closed,LATROBE,146.396169662,-41.235188030699994,"[-41.235188030699994, 146.396169662]",Latrobe Airport | LATROBE | closed
34665,AU,"134.0942, -14.0533",Mainoru Airstrip,small_airport,MAINORU,134.0942,-14.0533,"[-14.0533, 134.0942]",Mainoru Airstrip | MAINORU | small_airport
35233,AU,"133.700594, -14.818133",Moroak Airport,small_airport,MOROAK,133.700594,-14.818133,"[-14.818133, 133.700594]",Moroak Airport | MOROAK | small_airport
38224,AU,"129.2638, -16.0442",Newry Airport,small_airport,NEWRY,129.2638,-16.0442,"[-16.0442, 129.2638]",Newry Airport | NEWRY | small_airport
38519,AU,"143.23300170898438, -34.968299865722656",Natya Airport,small_airport,,143.23300170898438,-34.968299865722656,"[-34.968299865722656, 143.23300170898438]",Natya Airport |  | small_airport
39716,AU,"141.5361, -28.0598",Orientos Airport,small_airport,ORIENTOS,141.5361,-28.0598,"[-28.0598, 141.5361]",Orientos Airport | ORIENTOS | small_airport
39741,AU,"142.296143, -31.624885",Koralta Station Airpirt,small_airport,,142.296143,-31.624885,"[-31.624885, 142.296143]",Koralta Station Airpirt |  | small_airport
41131,AU,"137.7759, -35.7574",American River Airport,closed,AMERICAN_RIVER,137.7759,-35.7574,"[-35.7574, 137.7759]",American River Airport | AMERICAN_RIVER | closed
41627,AU,"142.641, -13.6434",Rokeby Airport,small_airport,ROKEBY,142.641,-13.6434,"[-13.6434, 142.641]",Rokeby Airport | ROKEBY | small_airport
41628,AU,"144.4587, -18.4253",Rosella Plains Airport,small_airport,ROSELLA_PLAINS,144.4587,-18.4253,"[-18.4253, 144.4587]",Rosella Plains Airport | ROSELLA_PLAINS | small_airport
41761,AU,"134.05, -14.9215",Roper Valley Airport,small_airport,ROPER_VALLEY,134.05,-14.9215,"[-14.9215, 134.05]",Roper Valley Airport | ROPER_VALLEY | small_airport
41802,AU,"151.262, -33.869",Rose Bay Seaplane Base,seaplane_base,SYDNEY,151.262,-33.869,"[-33.869, 151.262]",Rose Bay Seaplane Base | SYDNEY | seaplane_base
46484,AU,"117.7627, -22.2554",Solomon Airport,small_airport,KARIJINI_NATIONAL_PARK,117.7627,-22.2554,"[-22.2554, 117.7627]",Solomon Airport | KARIJINI_NATIONAL_PARK | small_airport
47397,AU,"148.8399, -20.2622",South Molle Island Helipad,heliport,SOUTH_MOLLE_ISLAND_RESORT,148.8399,-20.2622,"[-20.2622, 148.8399]",South Molle Island Helipad | SOUTH_MOLLE_ISLAND_RESORT | heliport
47578,AU,"139.0821, -24.0568",Sandringham Airport,small_airport,SANDRINGHAM_STATION,139.0821,-24.0568,"[-24.0568, 139.0821]",Sandringham Airport | SANDRINGHAM_STATION | small_airport
49480,AU,"144.4499969482422, -17.450000762939453",Crystal Brook Airport,small_airport,,144.4499969482422,-17.450000762939453,"[-17.450000762939453, 144.4499969482422]",Crystal Brook Airport |  | small_airport
54087,AU,"141.9254, -25.3563",Waverney Airport,small_airport,WAVERNEY,141.9254,-25.3563,"[-25.3563, 141.9254]",Waverney Airport | WAVERNEY | small_airport
54206,AU,"146.445331, -38.682382",Welshpool Airport,small_airport,WELSHPOOL,146.445331,-38.682382,"[-38.682382, 146.445331]",Welshpool Airport | WELSHPOOL | small_airport
55054,AU,"119.790754, -21.43613",Corunna Downs (WW II),closed,MARBLE_BAR,119.790754,-21.43613,"[-21.43613, 119.790754]",Corunna Downs (WW II) | MARBLE_BAR | closed
55073,AU,"130.88099670410156, -16.444700241088867",Yarralin Airport,small_airport,,130.88099670410156,-16.444700241088867,"[-16.444700241088867, 130.88099670410156]",Yarralin Airport |  | small_airport
55074,AU,"117.80899810791016, -34.94329833984375",Albany Airport,medium_airport,ALBANY,117.80899810791016,-34.94329833984375,"[-34.94329833984375, 117.80899810791016]",Albany Airport | ALBANY | medium_airport
55075,AU,"143.167007446, -17.616699218799997",Abingdon Downs Airport,small_airport,,143.167007446,-17.616699218799997,"[-17.616699218799997, 143.167007446]",Abingdon Downs Airport |  | small_airport
55076,AU,"120.38300323486328, -27.283300399780273",Albion Downs Airport,small_airport,,120.38300323486328,-27.283300399780273,"[-27.283300399780273, 120.38300323486328]",Albion Downs Airport |  | small_airport
55077,AU,"133.172332, -23.339897",Amburla Airport,small_airport,BURT_PLAIN,133.172332,-23.339897,"[-23.339897, 133.172332]",Amburla Airport | BURT_PLAIN | small_airport
55078,AU,"148.68299865722656, -25.200000762939453",Arcadia Airport,small_airport,,148.68299865722656,-25.200000762939453,"[-25.200000762939453, 148.68299865722656]",Arcadia Airport |  | small_airport
55079,AU,"141.89999389648438, -31.41670036315918",Acacia Downs Airport,small_airport,,141.89999389648438,-31.41670036315918,"[-31.41670036315918, 141.89999389648438]",Acacia Downs Airport |  | small_airport
55080,AU,"125.93299865722656, -31.799999237060547",Arubiddy Airport,small_airport,,125.93299865722656,-31.799999237060547,"[-31.799999237060547, 125.93299865722656]",Arubiddy Airport |  | small_airport
55081,AU,"138.490005493, -35.2900009155",Aldinga Airport,small_airport,ALDINGA,138.490005493,-35.2900009155,"[-35.2900009155, 138.490005493]",Aldinga Airport | ALDINGA | small_airport
