,0,1
770,BAMAGA,OLYMPIC DAM
771,BAMAGA,ORANGE
772,BAMAGA,PALM ISLAND
773,BAMAGA,PARABURDOO
774,BAMAGA,PARKES
775,BAMAGA,PERTH
776,BAMAGA,PORT HEDLAND
777,BAMAGA,PORT LINCOLN
778,BAMAGA,PORT MACQUARIE
779,BAMAGA,PROSERPINE
780,BAMAGA,ROCKHAMPTON
781,BAMAGA,ROMA
782,BAMAGA,SUNSHINE COAST
783,BAMAGA,SYDNEY
784,BAMAGA,TAMWORTH
785,BAMAGA,THURSDAY ISLAND
786,BAMAGA,TOOWOOMBA WELLCAMP
787,BAMAGA,TOWNSVILLE
788,BAMAGA,WAGGA WAGGA
789,BAMAGA,WEIPA
790,BAMAGA,WHYALLA
791,BAMAGA,WOLLONGONG
792,BATHURST ISLAND,ADELAIDE
793,BATHURST ISLAND,ALBANY
794,BATHURST ISLAND,ALBURY
795,BATHURST ISLAND,ALICE SPRINGS
796,BATHURST ISLAND,ARMIDALE
797,BATHURST ISLAND,AURUKUN
798,BATHURST ISLAND,AYERS ROCK
799,BATHURST ISLAND,BALLINA
800,BATHURST ISLAND,BAMAGA
801,BATHURST ISLAND,BRISBANE
802,BATHURST ISLAND,BROKEN HILL
803,BATHURST ISLAND,BROOME
804,BATHURST ISLAND,BUNDABERG
805,BATHURST ISLAND,BURNIE
806,BATHURST ISLAND,CAIRNS
807,BATHURST ISLAND,CANBERRA
808,BATHURST ISLAND,CARNARVON
809,BATHURST ISLAND,CEDUNA
810,BATHURST ISLAND,CHARLEVILLE
811,BATHURST ISLAND,CHRISTMAS ISLAND
812,BATHURST ISLAND,CLONCURRY
813,BATHURST ISLAND,COCOS ISLAND
814,BATHURST ISLAND,COFFS HARBOUR
815,BATHURST ISLAND,COOKTOWN
816,BATHURST ISLAND,DARWIN
817,BATHURST ISLAND,DEVONPORT
818,BATHURST ISLAND,DUBBO
819,BATHURST ISLAND,EDWARD RIVER
820,BATHURST ISLAND,EMERALD
821,BATHURST ISLAND,ESPERANCE
822,BATHURST ISLAND,ESSENDON FIELDS
823,BATHURST ISLAND,FLINDERS ISLAND
824,BATHURST ISLAND,GERALDTON
825,BATHURST ISLAND,GLADSTONE
826,BATHURST ISLAND,GOLD COAST
827,BATHURST ISLAND,GOVE
828,BATHURST ISLAND,GRIFFITH
829,BATHURST ISLAND,GROOTE EYLANDT
830,BATHURST ISLAND,HAMILTON ISLAND
831,BATHURST ISLAND,HERVEY BAY
832,BATHURST ISLAND,HOBART
833,BATHURST ISLAND,KALGOORLIE
834,BATHURST ISLAND,KARRATHA
835,BATHURST ISLAND,KING ISLAND
836,BATHURST ISLAND,KINGSCOTE
837,BATHURST ISLAND,KOWANYAMA
838,BATHURST ISLAND,KUNUNURRA
839,BATHURST ISLAND,LAUNCESTON
840,BATHURST ISLAND,LEARMONTH
841,BATHURST ISLAND,LOCKHART RIVER
842,BATHURST ISLAND,LONGREACH
843,BATHURST ISLAND,LORD HOWE ISLAND
844,BATHURST ISLAND,MACKAY
845,BATHURST ISLAND,MANINGRIDA
846,BATHURST ISLAND,MCARTHUR RIVER
847,BATHURST ISLAND,MELBOURNE
848,BATHURST ISLAND,MERIMBULA
849,BATHURST ISLAND,MILDURA
850,BATHURST ISLAND,MORANBAH
851,BATHURST ISLAND,MOREE
852,BATHURST ISLAND,MORNINGTON ISLAND
853,BATHURST ISLAND,MOUNT GAMBIER
854,BATHURST ISLAND,MOUNT ISA
855,BATHURST ISLAND,NEWCASTLE
856,BATHURST ISLAND,NEWMAN
857,BATHURST ISLAND,NORFOLK ISLAND
858,BATHURST ISLAND,OLYMPIC DAM
859,BATHURST ISLAND,ORANGE
860,BATHURST ISLAND,PALM ISLAND
861,BATHURST ISLAND,PARABURDOO
862,BATHURST ISLAND,PARKES
863,BATHURST ISLAND,PERTH
864,BATHURST ISLAND,PORT HEDLAND
865,BATHURST ISLAND,PORT LINCOLN
866,BATHURST ISLAND,PORT MACQUARIE
867,BATHURST ISLAND,PROSERPINE
868,BATHURST ISLAND,ROCKHAMPTON
869,BATHURST ISLAND,ROMA
870,BATHURST ISLAND,SUNSHINE COAST
871,BATHURST ISLAND,SYDNEY
872,BATHURST ISLAND,TAMWORTH
873,BATHURST ISLAND,THURSDAY ISLAND
874,BATHURST ISLAND,TOOWOOMBA WELLCAMP
875,BATHURST ISLAND,TOWNSVILLE
876,BATHURST ISLAND,WAGGA WAGGA
877,BATHURST ISLAND,WEIPA
878,BATHURST ISLAND,WHYALLA
879,BATHURST ISLAND,WOLLONGONG
880,BRISBANE,ADELAIDE
881,BRISBANE,ALBANY
882,BRISBANE,ALBURY
883,BRISBANE,ALICE SPRINGS
884,BRISBANE,ARMIDALE
885,BRISBANE,AURUKUN
886,BRISBANE,AYERS ROCK
887,BRISBANE,BALLINA
888,BRISBANE,BAMAGA
889,BRISBANE,BATHURST ISLAND
890,BRISBANE,BROKEN HILL
891,BRISBANE,BROOME
892,BRISBANE,BUNDABERG
893,BRISBANE,BURNIE
894,BRISBANE,CAIRNS
895,BRISBANE,CANBERRA
896,BRISBANE,CARNARVON
897,BRISBANE,CEDUNA
898,BRISBANE,CHARLEVILLE
899,BRISBANE,CHRISTMAS ISLAND
900,BRISBANE,CLONCURRY
901,BRISBANE,COCOS ISLAND
902,BRISBANE,COFFS HARBOUR
903,BRISBANE,COOKTOWN
904,BRISBANE,DARWIN
905,BRISBANE,DEVONPORT
906,BRISBANE,DUBBO
907,BRISBANE,EDWARD RIVER
908,BRISBANE,EMERALD
909,BRISBANE,ESPERANCE
910,BRISBANE,ESSENDON FIELDS
911,BRISBANE,FLINDERS ISLAND
912,BRISBANE,GERALDTON
913,BRISBANE,GLADSTONE
914,BRISBANE,GOLD COAST
915,BRISBANE,GOVE
916,BRISBANE,GRIFFITH
917,BRISBANE,GROOTE EYLANDT
918,BRISBANE,HAMILTON ISLAND
919,BRISBANE,HERVEY BAY
920,BRISBANE,HOBART
921,BRISBANE,KALGOORLIE
922,BRISBANE,KARRATHA
923,BRISBANE,KING ISLAND
924,BRISBANE,KINGSCOTE
925,BRISBANE,KOWANYAMA
926,BRISBANE,KUNUNURRA
927,BRISBANE,LAUNCESTON
928,BRISBANE,LEARMONTH
929,BRISBANE,LOCKHART RIVER
930,BRISBANE,LONGREACH
931,BRISBANE,LORD HOWE ISLAND
932,BRISBANE,MACKAY
933,BRISBANE,MANINGRIDA
934,BRISBANE,MCARTHUR RIVER
935,BRISBANE,MELBOURNE
936,BRISBANE,MERIMBULA
937,BRISBANE,MILDURA
938,BRISBANE,MORANBAH
939,BRISBANE,MOREE
940,BRISBANE,MORNINGTON ISLAND
941,BRISBANE,MOUNT GAMBIER
942,BRISBANE,MOUNT ISA
943,BRISBANE,NEWCASTLE
944,BRISBANE,NEWMAN
945,BRISBANE,NORFOLK ISLAND
946,BRISBANE,OLYMPIC DAM
947,BRISBANE,ORANGE
948,BRISBANE,PALM ISLAND
949,BRISBANE,PARABURDOO
950,BRISBANE,PARKES
951,BRISBANE,PERTH
952,BRISBANE,PORT HEDLAND
953,BRISBANE,PORT LINCOLN
954,BRISBANE,PORT MACQUARIE
955,BRISBANE,PROSERPINE
956,BRISBANE,ROCKHAMPTON
957,BRISBANE,ROMA
958,BRISBANE,SUNSHINE COAST
959,BRISBANE,SYDNEY
960,BRISBANE,TAMWORTH
961,BRISBANE,THURSDAY ISLAND
962,BRISBANE,TOOWOOMBA WELLCAMP
963,BRISBANE,TOWNSVILLE
964,BRISBANE,WAGGA WAGGA
965,BRISBANE,WEIPA
966,BRISBANE,WHYALLA
967,BRISBANE,WOLLONGONG
968,BROKEN HILL,ADELAIDE
969,BROKEN HILL,ALBANY
970,BROKEN HILL,ALBURY
971,BROKEN HILL,ALICE SPRINGS
972,BROKEN HILL,ARMIDALE
973,BROKEN HILL,AURUKUN
974,BROKEN HILL,AYERS ROCK
975,BROKEN HILL,BALLINA
976,BROKEN HILL,BAMAGA
977,BROKEN HILL,BATHURST ISLAND
978,BROKEN HILL,BRISBANE
979,BROKEN HILL,BROOME
980,BROKEN HILL,BUNDABERG
981,BROKEN HILL,BURNIE
982,BROKEN HILL,CAIRNS
983,BROKEN HILL,CANBERRA
984,BROKEN HILL,CARNARVON
985,BROKEN HILL,CEDUNA
986,BROKEN HILL,CHARLEVILLE
987,BROKEN HILL,CHRISTMAS ISLAND
988,BROKEN HILL,CLONCURRY
989,BROKEN HILL,COCOS ISLAND
990,BROKEN HILL,COFFS HARBOUR
991,BROKEN HILL,COOKTOWN
992,BROKEN HILL,DARWIN
993,BROKEN HILL,DEVONPORT
994,BROKEN HILL,DUBBO
995,BROKEN HILL,EDWARD RIVER
996,BROKEN HILL,EMERALD
997,BROKEN HILL,ESPERANCE
998,BROKEN HILL,ESSENDON FIELDS
999,BROKEN HILL,FLINDERS ISLAND
1000,BROKEN HILL,GERALDTON
1001,BROKEN HILL,GLADSTONE
1002,BROKEN HILL,GOLD COAST
1003,BROKEN HILL,GOVE
1004,BROKEN HILL,GRIFFITH
1005,BROKEN HILL,GROOTE EYLANDT
1006,BROKEN HILL,HAMILTON ISLAND
1007,BROKEN HILL,HERVEY BAY
1008,BROKEN HILL,HOBART
1009,BROKEN HILL,KALGOORLIE
1010,BROKEN HILL,KARRATHA
1011,BROKEN HILL,KING ISLAND
1012,BROKEN HILL,KINGSCOTE
1013,BROKEN HILL,KOWANYAMA
1014,BROKEN HILL,KUNUNURRA
1015,BROKEN HILL,LAUNCESTON
1016,BROKEN HILL,LEARMONTH
1017,BROKEN HILL,LOCKHART RIVER
1018,BROKEN HILL,LONGREACH
1019,BROKEN HILL,LORD HOWE ISLAND
1020,BROKEN HILL,MACKAY
1021,BROKEN HILL,MANINGRIDA
1022,BROKEN HILL,MCARTHUR RIVER
1023,BROKEN HILL,MELBOURNE
1024,BROKEN HILL,MERIMBULA
1025,BROKEN HILL,MILDURA
1026,BROKEN HILL,MORANBAH
1027,BROKEN HILL,MOREE
1028,BROKEN HILL,MORNINGTON ISLAND
1029,BROKEN HILL,MOUNT GAMBIER
1030,BROKEN HILL,MOUNT ISA
1031,BROKEN HILL,NEWCASTLE
1032,BROKEN HILL,NEWMAN
1033,BROKEN HILL,NORFOLK ISLAND
1034,BROKEN HILL,OLYMPIC DAM
1035,BROKEN HILL,ORANGE
1036,BROKEN HILL,PALM ISLAND
1037,BROKEN HILL,PARABURDOO
1038,BROKEN HILL,PARKES
1039,BROKEN HILL,PERTH
1040,BROKEN HILL,PORT HEDLAND
1041,BROKEN HILL,PORT LINCOLN
1042,BROKEN HILL,PORT MACQUARIE
1043,BROKEN HILL,PROSERPINE
1044,BROKEN HILL,ROCKHAMPTON
1045,BROKEN HILL,ROMA
1046,BROKEN HILL,SUNSHINE COAST
1047,BROKEN HILL,SYDNEY
1048,BROKEN HILL,TAMWORTH
1049,BROKEN HILL,THURSDAY ISLAND
1050,BROKEN HILL,TOOWOOMBA WELLCAMP
1051,BROKEN HILL,TOWNSVILLE
1052,BROKEN HILL,WAGGA WAGGA
1053,BROKEN HILL,WEIPA
1054,BROKEN HILL,WHYALLA
1055,BROKEN HILL,WOLLONGONG
1056,BROOME,ADELAIDE
1057,BROOME,ALBANY
1058,BROOME,ALBURY
1059,BROOME,ALICE SPRINGS
1060,BROOME,ARMIDALE
1061,BROOME,AURUKUN
1062,BROOME,AYERS ROCK
1063,BROOME,BALLINA
1064,BROOME,BAMAGA
1065,BROOME,BATHURST ISLAND
1066,BROOME,BRISBANE
1067,BROOME,BROKEN HILL
1068,BROOME,BUNDABERG
1069,BROOME,BURNIE
1070,BROOME,CAIRNS
1071,BROOME,CANBERRA
1072,BROOME,CARNARVON
1073,BROOME,CEDUNA
1074,BROOME,CHARLEVILLE
1075,BROOME,CHRISTMAS ISLAND
1076,BROOME,CLONCURRY
1077,BROOME,COCOS ISLAND
1078,BROOME,COFFS HARBOUR
1079,BROOME,COOKTOWN
1080,BROOME,DARWIN
1081,BROOME,DEVONPORT
1082,BROOME,DUBBO
1083,BROOME,EDWARD RIVER
1084,BROOME,EMERALD
1085,BROOME,ESPERANCE
1086,BROOME,ESSENDON FIELDS
1087,BROOME,FLINDERS ISLAND
1088,BROOME,GERALDTON
1089,BROOME,GLADSTONE
1090,BROOME,GOLD COAST
1091,BROOME,GOVE
1092,BROOME,GRIFFITH
1093,BROOME,GROOTE EYLANDT
1094,BROOME,HAMILTON ISLAND
1095,BROOME,HERVEY BAY
1096,BROOME,HOBART
1097,BROOME,KALGOORLIE
1098,BROOME,KARRATHA
1099,BROOME,KING ISLAND
1100,BROOME,KINGSCOTE
1101,BROOME,KOWANYAMA
1102,BROOME,KUNUNURRA
1103,BROOME,LAUNCESTON
1104,BROOME,LEARMONTH
1105,BROOME,LOCKHART RIVER
1106,BROOME,LONGREACH
1107,BROOME,LORD HOWE ISLAND
1108,BROOME,MACKAY
1109,BROOME,MANINGRIDA
1110,BROOME,MCARTHUR RIVER
1111,BROOME,MELBOURNE
1112,BROOME,MERIMBULA
1113,BROOME,MILDURA
1114,BROOME,MORANBAH
1115,BROOME,MOREE
1116,BROOME,MORNINGTON ISLAND
1117,BROOME,MOUNT GAMBIER
1118,BROOME,MOUNT ISA
1119,BROOME,NEWCASTLE
1120,BROOME,NEWMAN
1121,BROOME,NORFOLK ISLAND
1122,BROOME,OLYMPIC DAM
1123,BROOME,ORANGE
1124,BROOME,PALM ISLAND
1125,BROOME,PARABURDOO
1126,BROOME,PARKES
1127,BROOME,PERTH
1128,BROOME,PORT HEDLAND
1129,BROOME,PORT LINCOLN
1130,BROOME,PORT MACQUARIE
1131,BROOME,PROSERPINE
1132,BROOME,ROCKHAMPTON
1133,BROOME,ROMA
1134,BROOME,SUNSHINE COAST
1135,BROOME,SYDNEY
1136,BROOME,TAMWORTH
1137,BROOME,THURSDAY ISLAND
1138,BROOME,TOOWOOMBA WELLCAMP
1139,BROOME,TOWNSVILLE
1140,BROOME,WAGGA WAGGA
1141,BROOME,WEIPA
1142,BROOME,WHYALLA
1143,BROOME,WOLLONGONG
1144,BUNDABERG,ADELAIDE
1145,BUNDABERG,ALBANY
1146,BUNDABERG,ALBURY
1147,BUNDABERG,ALICE SPRINGS
1148,BUNDABERG,ARMIDALE
1149,BUNDABERG,AURUKUN
1150,BUNDABERG,AYERS ROCK
1151,BUNDABERG,BALLINA
1152,BUNDABERG,BAMAGA
1153,BUNDABERG,BATHURST ISLAND
1154,BUNDABERG,BRISBANE
1155,BUNDABERG,BROKEN HILL
1156,BUNDABERG,BROOME
1157,BUNDABERG,BURNIE
1158,BUNDABERG,CAIRNS
1159,BUNDABERG,CANBERRA
1160,BUNDABERG,CARNARVON
1161,BUNDABERG,CEDUNA
1162,BUNDABERG,CHARLEVILLE
1163,BUNDABERG,CHRISTMAS ISLAND
1164,BUNDABERG,CLONCURRY
1165,BUNDABERG,COCOS ISLAND
1166,BUNDABERG,COFFS HARBOUR
1167,BUNDABERG,COOKTOWN
1168,BUNDABERG,DARWIN
1169,BUNDABERG,DEVONPORT
1170,BUNDABERG,DUBBO
1171,BUNDABERG,EDWARD RIVER
1172,BUNDABERG,EMERALD
1173,BUNDABERG,ESPERANCE
1174,BUNDABERG,ESSENDON FIELDS
1175,BUNDABERG,FLINDERS ISLAND
1176,BUNDABERG,GERALDTON
1177,BUNDABERG,GLADSTONE
1178,BUNDABERG,GOLD COAST
1179,BUNDABERG,GOVE
1180,BUNDABERG,GRIFFITH
1181,BUNDABERG,GROOTE EYLANDT
1182,BUNDABERG,HAMILTON ISLAND
1183,BUNDABERG,HERVEY BAY
1184,BUNDABERG,HOBART
1185,BUNDABERG,KALGOORLIE
1186,BUNDABERG,KARRATHA
1187,BUNDABERG,KING ISLAND
1188,BUNDABERG,KINGSCOTE
1189,BUNDABERG,KOWANYAMA
1190,BUNDABERG,KUNUNURRA
1191,BUNDABERG,LAUNCESTON
1192,BUNDABERG,LEARMONTH
1193,BUNDABERG,LOCKHART RIVER
1194,BUNDABERG,LONGREACH
1195,BUNDABERG,LORD HOWE ISLAND
1196,BUNDABERG,MACKAY
1197,BUNDABERG,MANINGRIDA
1198,BUNDABERG,MCARTHUR RIVER
1199,BUNDABERG,MELBOURNE
1200,BUNDABERG,MERIMBULA
1201,BUNDABERG,MILDURA
1202,BUNDABERG,MORANBAH
1203,BUNDABERG,MOREE
1204,BUNDABERG,MORNINGTON ISLAND
1205,BUNDABERG,MOUNT GAMBIER
1206,BUNDABERG,MOUNT ISA
1207,BUNDABERG,NEWCASTLE
1208,BUNDABERG,NEWMAN
1209,BUNDABERG,NORFOLK ISLAND
1210,BUNDABERG,OLYMPIC DAM
1211,BUNDABERG,ORANGE
1212,BUNDABERG,PALM ISLAND
1213,BUNDABERG,PARABURDOO
1214,BUNDABERG,PARKES
1215,BUNDABERG,PERTH
1216,BUNDABERG,PORT HEDLAND
1217,BUNDABERG,PORT LINCOLN
1218,BUNDABERG,PORT MACQUARIE
1219,BUNDABERG,PROSERPINE
1220,BUNDABERG,ROCKHAMPTON
1221,BUNDABERG,ROMA
1222,BUNDABERG,SUNSHINE COAST
1223,BUNDABERG,SYDNEY
1224,BUNDABERG,TAMWORTH
1225,BUNDABERG,THURSDAY ISLAND
1226,BUNDABERG,TOOWOOMBA WELLCAMP
1227,BUNDABERG,TOWNSVILLE
1228,BUNDABERG,WAGGA WAGGA
1229,BUNDABERG,WEIPA
1230,BUNDABERG,WHYALLA
1231,BUNDABERG,WOLLONGONG
1232,BURNIE,ADELAIDE
1233,BURNIE,ALBANY
1234,BURNIE,ALBURY
1235,BURNIE,ALICE SPRINGS
1236,BURNIE,ARMIDALE
1237,BURNIE,AURUKUN
1238,BURNIE,AYERS ROCK
1239,BURNIE,BALLINA
1240,BURNIE,BAMAGA
1241,BURNIE,BATHURST ISLAND
1242,BURNIE,BRISBANE
1243,BURNIE,BROKEN HILL
1244,BURNIE,BROOME
1245,BURNIE,BUNDABERG
1246,BURNIE,CAIRNS
1247,BURNIE,CANBERRA
1248,BURNIE,CARNARVON
1249,BURNIE,CEDUNA
1250,BURNIE,CHARLEVILLE
1251,BURNIE,CHRISTMAS ISLAND
1252,BURNIE,CLONCURRY
1253,BURNIE,COCOS ISLAND
1254,BURNIE,COFFS HARBOUR
1255,BURNIE,COOKTOWN
1256,BURNIE,DARWIN
1257,BURNIE,DEVONPORT
1258,BURNIE,DUBBO
1259,BURNIE,EDWARD RIVER
1260,BURNIE,EMERALD
1261,BURNIE,ESPERANCE
1262,BURNIE,ESSENDON FIELDS
1263,BURNIE,FLINDERS ISLAND
1264,BURNIE,GERALDTON
1265,BURNIE,GLADSTONE
1266,BURNIE,GOLD COAST
1267,BURNIE,GOVE
1268,BURNIE,GRIFFITH
1269,BURNIE,GROOTE EYLANDT
1270,BURNIE,HAMILTON ISLAND
1271,BURNIE,HERVEY BAY
1272,BURNIE,HOBART
1273,BURNIE,KALGOORLIE
1274,BURNIE,KARRATHA
1275,BURNIE,KING ISLAND
1276,BURNIE,KINGSCOTE
1277,BURNIE,KOWANYAMA
1278,BURNIE,KUNUNURRA
1279,BURNIE,LAUNCESTON
1280,BURNIE,LEARMONTH
1281,BURNIE,LOCKHART RIVER
1282,BURNIE,LONGREACH
1283,BURNIE,LORD HOWE ISLAND
1284,BURNIE,MACKAY
1285,BURNIE,MANINGRIDA
1286,BURNIE,MCARTHUR RIVER
1287,BURNIE,MELBOURNE
1288,BURNIE,MERIMBULA
1289,BURNIE,MILDURA
1290,BURNIE,MORANBAH
1291,BURNIE,MOREE
1292,BURNIE,MORNINGTON ISLAND
1293,BURNIE,MOUNT GAMBIER
1294,BURNIE,MOUNT ISA
1295,BURNIE,NEWCASTLE
1296,BURNIE,NEWMAN
1297,BURNIE,NORFOLK ISLAND
1298,BURNIE,OLYMPIC DAM
1299,BURNIE,ORANGE
1300,BURNIE,PALM ISLAND
1301,BURNIE,PARABURDOO
1302,BURNIE,PARKES
1303,BURNIE,PERTH
1304,BURNIE,PORT HEDLAND
1305,BURNIE,PORT LINCOLN
1306,BURNIE,PORT MACQUARIE
1307,BURNIE,PROSERPINE
1308,BURNIE,ROCKHAMPTON
1309,BURNIE,ROMA
1310,BURNIE,SUNSHINE COAST
1311,BURNIE,SYDNEY
1312,BURNIE,TAMWORTH
1313,BURNIE,THURSDAY ISLAND
1314,BURNIE,TOOWOOMBA WELLCAMP
1315,BURNIE,TOWNSVILLE
1316,BURNIE,WAGGA WAGGA
1317,BURNIE,WEIPA
1318,BURNIE,WHYALLA
1319,BURNIE,WOLLONGONG
1320,CAIRNS,ADELAIDE
1321,CAIRNS,ALBANY
1322,CAIRNS,ALBURY
1323,CAIRNS,ALICE SPRINGS
1324,CAIRNS,ARMIDALE
1325,CAIRNS,AURUKUN
1326,CAIRNS,AYERS ROCK
1327,CAIRNS,BALLINA
1328,CAIRNS,BAMAGA
1329,CAIRNS,BATHURST ISLAND
1330,CAIRNS,BRISBANE
1331,CAIRNS,BROKEN HILL
1332,CAIRNS,BROOME
1333,CAIRNS,BUNDABERG
1334,CAIRNS,BURNIE
1335,CAIRNS,CANBERRA
1336,CAIRNS,CARNARVON
1337,CAIRNS,CEDUNA
1338,CAIRNS,CHARLEVILLE
1339,CAIRNS,CHRISTMAS ISLAND
1340,CAIRNS,CLONCURRY
1341,CAIRNS,COCOS ISLAND
1342,CAIRNS,COFFS HARBOUR
1343,CAIRNS,COOKTOWN
1344,CAIRNS,DARWIN
1345,CAIRNS,DEVONPORT
1346,CAIRNS,DUBBO
1347,CAIRNS,EDWARD RIVER
1348,CAIRNS,EMERALD
1349,CAIRNS,ESPERANCE
1350,CAIRNS,ESSENDON FIELDS
1351,CAIRNS,FLINDERS ISLAND
1352,CAIRNS,GERALDTON
1353,CAIRNS,GLADSTONE
1354,CAIRNS,GOLD COAST
1355,CAIRNS,GOVE
1356,CAIRNS,GRIFFITH
1357,CAIRNS,GROOTE EYLANDT
1358,CAIRNS,HAMILTON ISLAND
1359,CAIRNS,HERVEY BAY
1360,CAIRNS,HOBART
1361,CAIRNS,KALGOORLIE
1362,CAIRNS,KARRATHA
1363,CAIRNS,KING ISLAND
1364,CAIRNS,KINGSCOTE
1365,CAIRNS,KOWANYAMA
1366,CAIRNS,KUNUNURRA
1367,CAIRNS,LAUNCESTON
1368,CAIRNS,LEARMONTH
1369,CAIRNS,LOCKHART RIVER
1370,CAIRNS,LONGREACH
1371,CAIRNS,LORD HOWE ISLAND
1372,CAIRNS,MACKAY
1373,CAIRNS,MANINGRIDA
1374,CAIRNS,MCARTHUR RIVER
1375,CAIRNS,MELBOURNE
1376,CAIRNS,MERIMBULA
1377,CAIRNS,MILDURA
1378,CAIRNS,MORANBAH
1379,CAIRNS,MOREE
1380,CAIRNS,MORNINGTON ISLAND
1381,CAIRNS,MOUNT GAMBIER
1382,CAIRNS,MOUNT ISA
1383,CAIRNS,NEWCASTLE
1384,CAIRNS,NEWMAN
1385,CAIRNS,NORFOLK ISLAND
1386,CAIRNS,OLYMPIC DAM
1387,CAIRNS,ORANGE
1388,CAIRNS,PALM ISLAND
1389,CAIRNS,PARABURDOO
1390,CAIRNS,PARKES
1391,CAIRNS,PERTH
1392,CAIRNS,PORT HEDLAND
1393,CAIRNS,PORT LINCOLN
1394,CAIRNS,PORT MACQUARIE
1395,CAIRNS,PROSERPINE
1396,CAIRNS,ROCKHAMPTON
1397,CAIRNS,ROMA
1398,CAIRNS,SUNSHINE COAST
1399,CAIRNS,SYDNEY
1400,CAIRNS,TAMWORTH
1401,CAIRNS,THURSDAY ISLAND
1402,CAIRNS,TOOWOOMBA WELLCAMP
1403,CAIRNS,TOWNSVILLE
1404,CAIRNS,WAGGA WAGGA
1405,CAIRNS,WEIPA
1406,CAIRNS,WHYALLA
1407,CAIRNS,WOLLONGONG
1408,CANBERRA,ADELAIDE
1409,CANBERRA,ALBANY
1410,CANBERRA,ALBURY
1411,CANBERRA,ALICE SPRINGS
1412,CANBERRA,ARMIDALE
1413,CANBERRA,AURUKUN
1414,CANBERRA,AYERS ROCK
1415,CANBERRA,BALLINA
1416,CANBERRA,BAMAGA
1417,CANBERRA,BATHURST ISLAND
1418,CANBERRA,BRISBANE
1419,CANBERRA,BROKEN HILL
1420,CANBERRA,BROOME
1421,CANBERRA,BUNDABERG
1422,CANBERRA,BURNIE
1423,CANBERRA,CAIRNS
1424,CANBERRA,CARNARVON
1425,CANBERRA,CEDUNA
1426,CANBERRA,CHARLEVILLE
1427,CANBERRA,CHRISTMAS ISLAND
1428,CANBERRA,CLONCURRY
1429,CANBERRA,COCOS ISLAND
1430,CANBERRA,COFFS HARBOUR
1431,CANBERRA,COOKTOWN
1432,CANBERRA,DARWIN
1433,CANBERRA,DEVONPORT
1434,CANBERRA,DUBBO
1435,CANBERRA,EDWARD RIVER
1436,CANBERRA,EMERALD
1437,CANBERRA,ESPERANCE
1438,CANBERRA,ESSENDON FIELDS
1439,CANBERRA,FLINDERS ISLAND
1440,CANBERRA,GERALDTON
1441,CANBERRA,GLADSTONE
1442,CANBERRA,GOLD COAST
1443,CANBERRA,GOVE
1444,CANBERRA,GRIFFITH
1445,CANBERRA,GROOTE EYLANDT
1446,CANBERRA,HAMILTON ISLAND
1447,CANBERRA,HERVEY BAY
1448,CANBERRA,HOBART
1449,CANBERRA,KALGOORLIE
1450,CANBERRA,KARRATHA
1451,CANBERRA,KING ISLAND
1452,CANBERRA,KINGSCOTE
1453,CANBERRA,KOWANYAMA
1454,CANBERRA,KUNUNURRA
1455,CANBERRA,LAUNCESTON
1456,CANBERRA,LEARMONTH
1457,CANBERRA,LOCKHART RIVER
1458,CANBERRA,LONGREACH
1459,CANBERRA,LORD HOWE ISLAND
1460,CANBERRA,MACKAY
1461,CANBERRA,MANINGRIDA
1462,CANBERRA,MCARTHUR RIVER
1463,CANBERRA,MELBOURNE
1464,CANBERRA,MERIMBULA
1465,CANBERRA,MILDURA
1466,CANBERRA,MORANBAH
1467,CANBERRA,MOREE
1468,CANBERRA,MORNINGTON ISLAND
1469,CANBERRA,MOUNT GAMBIER
1470,CANBERRA,MOUNT ISA
1471,CANBERRA,NEWCASTLE
1472,CANBERRA,NEWMAN
1473,CANBERRA,NORFOLK ISLAND
1474,CANBERRA,OLYMPIC DAM
1475,CANBERRA,ORANGE
1476,CANBERRA,PALM ISLAND
1477,CANBERRA,PARABURDOO
1478,CANBERRA,PARKES
1479,CANBERRA,PERTH
1480,CANBERRA,PORT HEDLAND
1481,CANBERRA,PORT LINCOLN
1482,CANBERRA,PORT MACQUARIE
1483,CANBERRA,PROSERPINE
1484,CANBERRA,ROCKHAMPTON
1485,CANBERRA,ROMA
1486,CANBERRA,SUNSHINE COAST
1487,CANBERRA,SYDNEY
1488,CANBERRA,TAMWORTH
1489,CANBERRA,THURSDAY ISLAND
1490,CANBERRA,TOOWOOMBA WELLCAMP
1491,CANBERRA,TOWNSVILLE
1492,CANBERRA,WAGGA WAGGA
1493,CANBERRA,WEIPA
1494,CANBERRA,WHYALLA
1495,CANBERRA,WOLLONGONG
1496,CARNARVON,ADELAIDE
1497,CARNARVON,ALBANY
1498,CARNARVON,ALBURY
1499,CARNARVON,ALICE SPRINGS
1500,CARNARVON,ARMIDALE
1501,CARNARVON,AURUKUN
1502,CARNARVON,AYERS ROCK
1503,CARNARVON,BALLINA
1504,CARNARVON,BAMAGA
1505,CARNARVON,BATHURST ISLAND
1506,CARNARVON,BRISBANE
1507,CARNARVON,BROKEN HILL
1508,CARNARVON,BROOME
1509,CARNARVON,BUNDABERG
1510,CARNARVON,BURNIE
1511,CARNARVON,CAIRNS
1512,CARNARVON,CANBERRA
1513,CARNARVON,CEDUNA
1514,CARNARVON,CHARLEVILLE
1515,CARNARVON,CHRISTMAS ISLAND
